scenario,model_key,alpha,p_event,seed,trajectory_id,trajectory_key,precursor_event_id,precursor_step,precursor_event_type,precursor_chromosome,precursor_left_lox_copy_id,precursor_right_lox_copy_id,terminal_event_id,terminal_step,terminal_chromosome,terminal_left_lox_copy_id,terminal_right_lox_copy_id,terminal_missing_gate_genes,events_until_failure,same_chromosome_as_terminal,immediate_predecessor,final_pair_exists_before,final_pair_exists_after,final_pair_activated,final_pair_distance_before,final_pair_distance_after,distance_change,final_pair_lethal_before,final_pair_lethal_after,final_pair_lethality_activated,final_pair_buffered_after,proposal_probability_before,proposal_probability_after,proposal_probability_change,proposal_probability_increased,proposal_log2_ratio_nonzero,final_pair_lethal_hazard_before,final_pair_lethal_hazard_after,final_pair_lethal_hazard_increased,cascade_mechanism,total_hazard_sampled,total_lethal_pair_probability_before,total_lethal_pair_probability_after,total_lethal_hazard_before,total_lethal_hazard_after,total_lethal_hazard_increased,total_hazard_log2_ratio_nonzero,cascade_score,proposal_probability_fold_change_nonzero
scenario_069,partial_hic_fallback,1.5,0.07,2312135107,503,scenario_069:503,3,17,inversion,SynII,SynII_loxPsym_171@0,SynII_loxPsym_260@0,4,18,SynIII,SynIII_loxPsym_72@0,SynIII_loxPsym_73@0,S000000650;S000000653,1,False,True,True,True,False,1.0,1.0,0.0,True,True,False,False,0.0001259604467666,0.0001259604467666,0.0,False,0.0,3.896696663404899e-06,3.896696663404899e-06,False,no_direct_effect_on_final_pair,True,0.6611974189386652,0.669387221446007,0.0204547208458495,0.0207080795542655,True,0.0177599174299181,0.0,1.0
scenario_058,partial_hic_fallback,1.0,0.07,3160849969,5490,scenario_058:5490,1,8,inversion,SynII,SynII_loxPsym_172@0,SynII_loxPsym_201@0,2,10,SynII,SynII_loxPsym_110@0,SynII_loxPsym_132@0,S000000259;S000000274;S000000283;S000000284,1,True,True,True,True,False,22.0,22.0,0.0,True,True,False,False,2.4252660222207672e-05,2.4252660222207672e-05,0.0,False,0.0,7.502772703057313e-07,7.502772703057313e-07,False,no_direct_effect_on_final_pair,True,0.6874486242225846,0.6959416769807615,0.0212668248567991,0.0215295648771344,True,0.0177145076561623,0.0,1.0
scenario_071,partial_hic_fallback,1.5,0.1,920122771,3129,scenario_071:3129,4,9,inversion,SynII,SynII_loxPsym_172@0,SynII_loxPsym_222@0,5,11,SynII,SynII_loxPsym_21@0,SynII_loxPsym_43@0,S000000136;S000000137;S000000146;S000000169;S000000170,1,True,True,True,True,False,22.0,22.0,0.0,True,True,False,False,2.9411864076947224e-05,2.9411864076947224e-05,0.0,False,0.0,1.2998310813902154e-06,1.2998310813902154e-06,False,no_direct_effect_on_final_pair,True,0.6153223889329835,0.6228950084609993,0.0271936237743346,0.0275282889354514,True,0.017646524547589,0.0,1.0
scenario_004,linear_distance,0.5,0.09,340349571,2889,scenario_004:2889,4,13,duplication,SynII,SynII_loxPsym_253@0,SynII_loxPsym_265@0,5,15,SynII,SynII_loxPsym_91@0,SynII_loxPsym_148@e3l189,S000000233;S000000242;S000000253;S000000259;S000000274;S000000283;S000000284;S000000291;S000000292;S000000293;S000000295;S000000306,1,True,True,True,True,False,170.0,170.0,0.0,True,True,False,False,6.804967743330164e-06,6.54506037445231e-06,-2.599073688778534e-07,False,-0.0561818228614165,2.706655280925949e-07,2.6032779132353645e-07,False,proposal_space_renormalization,True,0.5843265027604952,0.5914973779947453,0.0232414094252224,0.0235266288127892,True,0.0175970476016012,-0.0561818228614165,0.9618062305831502
scenario_087,partial_hic_fallback,2.0,0.25,1592633087,3292,scenario_087:3292,1,1,inversion,SynII,SynII_loxPsym_178@0,SynII_loxPsym_198@0,4,17,SynII,SynII_loxPsym_41@0,SynII_loxPsym_106@0,S000000100;S000000110;S000000114;S000000116;S000000122;S000000126;S000000130;S000000131;S000000136;S000000137;S000000208;S000000215;S000000242,3,True,False,True,True,False,65.0,65.0,0.0,True,True,False,False,1.3678712069404204e-05,1.3678712069404204e-05,0.0,False,0.0,1.511296177512163e-06,1.511296177512163e-06,False,no_direct_effect_on_final_pair,True,0.671261117225128,0.6794702070336118,0.0741644648580622,0.0750714483507673,True,0.0175362172503472,0.0,1.0
scenario_074,partial_hic_fallback,1.5,0.18,2061484420,7380,scenario_074:7380,2,18,inversion,SynII,SynII_loxPsym_135@0,SynII_loxPsym_221@0,3,20,SynII,SynII_loxPsym_178@0,SynII_loxPsym_174@0,S000000356;S000000357;S000000358;S000000359,1,True,True,True,True,False,4.0,4.0,0.0,True,True,False,False,0.0002321347898797,0.0002321347898797,0.0,False,0.0,1.846618172526646e-05,1.846618172526646e-05,False,no_direct_effect_on_final_pair,True,0.6335895112131962,0.6412574922457884,0.0504016612906164,0.0510116445304708,True,0.0173553243483012,0.0,1.0
scenario_086,partial_hic_fallback,2.0,0.2,780218145,324,scenario_086:324,1,2,inversion,SynII,SynII_loxPsym_172@0,SynII_loxPsym_221@0,3,13,SynII,SynII_loxPsym_98@0,SynII_loxPsym_99@0,S000000242,2,True,False,True,True,False,1.0,1.0,0.0,True,True,False,False,0.0003411154115331,0.0003411154115331,0.0,False,0.0,3.015058230188668e-05,3.015058230188668e-05,False,no_direct_effect_on_final_pair,True,0.671261117225128,0.6793807251390477,0.0593315718864497,0.060049249535687,True,0.0173462109992317,0.0,1.0
scenario_077,partial_hic_fallback,1.5,0.3,4122858386,2275,scenario_077:2275,1,1,inversion,SynII,SynII_loxPsym_46@0,SynII_loxPsym_85@0,2,7,SynII,SynII_loxPsym_127@0,SynII_loxPsym_130@0,S000000283;S000000284,1,True,True,True,True,False,3.0,3.0,0.0,True,True,False,False,0.0002314025724789,0.0002314025724789,0.0,False,0.0,3.067989045864429e-05,3.067989045864429e-05,False,no_direct_effect_on_final_pair,True,0.6624941017870032,0.6704953256866558,0.0878350065627482,0.0888958274090626,True,0.0173196642673324,0.0,1.0
scenario_058,partial_hic_fallback,1.0,0.07,3160849969,388,scenario_058:388,1,1,inversion,SynII,SynII_loxPsym_183@0,SynII_loxPsym_226@0,3,18,SynII,SynII_loxPsym_30@0,SynII_loxPsym_82@0,S000000100;S000000110;S000000114;S000000116;S000000122;S000000126;S000000130;S000000131;S000000136;S000000137;S000000146;S000000208;S000000215,2,True,False,True,True,False,52.0,52.0,0.0,True,True,False,False,1.0939442359898943e-05,1.0939442359898943e-05,0.0,False,0.0,3.3842122378543525e-07,3.3842122378543525e-07,False,no_direct_effect_on_final_pair,True,0.6874486242225846,0.6957380145970448,0.0212668248567991,0.0215232644030454,True,0.0172922514216573,0.0,1.0
scenario_084,partial_hic_fallback,2.0,0.15,1585545789,7659,scenario_084:7659,1,7,inversion,SynII,SynII_loxPsym_87@0,SynII_loxPsym_100@0,2,14,SynII,SynII_loxPsym_80@0,SynII_loxPsym_107@0,S000000233;S000000242,1,True,True,True,True,False,27.0,27.0,0.0,True,True,False,False,2.8668510779068005e-05,2.8668510779068005e-05,0.0,False,0.0,1.9004688688030349e-06,1.9004688688030349e-06,False,no_direct_effect_on_final_pair,True,0.671261117225128,0.6792950839961835,0.0444986789148373,0.0450312599009601,True,0.0171643367781126,0.0,1.0
scenario_059,partial_hic_fallback,1.0,0.09,2440376121,2563,scenario_059:2563,1,10,inversion,SynII,SynII_loxPsym_50@0,SynII_loxPsym_202@0,2,16,SynII,SynII_loxPsym_223@0,SynII_loxPsym_237@0,S000000440;S000000441;S000000447;S000007595,1,True,True,True,True,False,14.0,14.0,0.0,True,True,False,False,4.51099740551812e-05,4.51099740551812e-05,0.0,False,0.0,1.79423553651024e-06,1.79423553651024e-06,False,no_direct_effect_on_final_pair,True,0.6874486242225846,0.6955914004930713,0.0273430605301703,0.0276669369866828,True,0.0169881977026522,0.0,1.0
scenario_077,partial_hic_fallback,1.5,0.3,4122858386,1230,scenario_077:1230,1,1,inversion,SynII,SynII_loxPsym_118@0,SynII_loxPsym_252@0,2,5,SynII,SynII_loxPsym_7@0,SynII_loxPsym_234@0,S000000100;S000000110;S000000114;S000000116;S000000122;S000000126;S000000130;S000000131;S000000136;S000000137;S000000146;S000000169;S000000170;S000000172;S000000173;S000000180;S000000188;S000000193;S000000208;S000000215;S000000233;S000000242;S000000253;S000000259;S000000447;S000000451;S000000457;S000000458;S000000460;S000000461;S000000469,1,True,True,True,True,False,227.0,129.0,-98.0,True,True,False,False,4.8596272488316514e-06,4.9864928517109605e-06,1.268656028793091e-07,True,0.0371798239298792,6.443006664395517e-07,6.611208026965138e-07,True,distance_shortening,True,0.6624941017870032,0.6703396377222135,0.0878350065627482,0.0888751859371738,True,0.0169846338402238,0.0371798239298792,1.0261060357890228
scenario_067,partial_hic_fallback,1.5,0.03,3807846787,1659,scenario_067:1659,1,3,inversion,SynII,SynII_loxPsym_171@0,SynII_loxPsym_225@0,2,7,SynII,SynII_loxPsym_40@0,SynII_loxPsym_94@0,S000000100;S000000110;S000000114;S000000116;S000000122;S000000126;S000000130;S000000131;S000000136;S000000137;S000000208;S000000215;S000000233,1,True,True,True,True,False,54.0,54.0,0.0,True,True,False,False,1.7369261695309577e-05,1.7369261695309577e-05,0.0,False,0.0,2.3028570531909575e-07,2.3028570531909575e-07,False,no_direct_effect_on_final_pair,True,0.6624941017870032,0.6703328330805763,0.0087835006562748,0.0088874283761982,True,0.0169699889169352,0.0,1.0
scenario_075,partial_hic_fallback,1.5,0.2,1091403980,6822,scenario_075:6822,1,1,inversion,SynII,SynII_loxPsym_205@0,SynII_loxPsym_268@0,4,8,SynII,SynII_loxPsym_149@0,SynII_loxPsym_154@0,S000000313;S000000314,3,True,False,True,True,False,5.0,5.0,0.0,True,True,False,False,0.0001149076484368,0.0001149076484368,0.0,False,0.0,1.0156481924226122e-05,1.0156481924226122e-05,False,no_direct_effect_on_final_pair,True,0.6624941017870032,0.6702818226363252,0.0585566710418321,0.0592450137858797,True,0.0168601997024486,0.0,1.0
scenario_081,partial_hic_fallback,2.0,0.09,3674923251,2059,scenario_081:2059,1,2,inversion,SynII,SynII_loxPsym_149@0,SynII_loxPsym_228@0,2,6,SynII,SynII_loxPsym_190@0,SynII_loxPsym_179@0,S000000371,1,True,True,True,True,False,11.0,11.0,0.0,True,True,False,False,0.0001052946323418,0.0001052946323418,0.0,False,0.0,4.188062066281774e-06,4.188062066281774e-06,False,no_direct_effect_on_final_pair,True,0.671261117225128,0.6791358266426888,0.0266992073489024,0.0270124215276424,True,0.0168260644473446,0.0,1.0
scenario_068,partial_hic_fallback,1.5,0.05,2604182243,5370,scenario_068:5370,1,10,inversion,SynII,SynII_loxPsym_88@0,SynII_loxPsym_101@0,2,14,SynII,SynII_loxPsym_110@0,SynII_loxPsym_246@0,S000000259;S000000274;S000000283;S000000284;S000000291;S000000292;S000000293;S000000295;S000000306;S000000313;S000000314;S000000325;S000000328;S000000340;S000000344;S000000346;S000000347;S000000356;S000000357;S000000358;S000000359;S000000371;S000000394;S000000396;S000000397;S000000400;S000000402;S000000415;S000000440;S000000441;S000000447;S000000451;S000000457;S000000458;S000000460;S000000461;S000007595,1,True,True,True,True,False,136.0,136.0,0.0,True,True,False,False,4.647958395789831e-06,4.647958395789831e-06,0.0,False,0.0,1.027061863887701e-07,1.027061863887701e-07,False,no_direct_effect_on_final_pair,True,0.6624941017870032,0.6702043588206062,0.014639167760458,0.0148095417243721,True,0.0166934592101462,0.0,1.0
scenario_080,partial_hic_fallback,2.0,0.07,1316201356,1376,scenario_080:1376,3,14,inversion,SynII,SynII_loxPsym_223@0,SynII_loxPsym_237@0,4,17,SynII,SynII_loxPsym_124@0,SynII_loxPsym_131@0,S000000283;S000000284,1,True,True,True,True,False,7.0,7.0,0.0,True,True,False,False,6.653113541524207e-05,6.653113541524207e-05,0.0,False,0.0,2.0581989032271594e-06,2.0581989032271594e-06,False,no_direct_effect_on_final_pair,True,0.671261117225128,0.6790725924732006,0.0207660501602574,0.0210077049837896,True,0.0166917292134924,0.0,1.0
scenario_083,partial_hic_fallback,2.0,0.12,2079310279,7356,scenario_083:7356,1,1,inversion,SynII,SynII_loxPsym_163@0,SynII_loxPsym_181@0,2,11,SynII,SynII_loxPsym_180@0,SynII_loxPsym_226@0,S000000340;S000000344;S000000346;S000000347;S000000356;S000000357;S000000358;S000000359;S000000371;S000000394;S000000396;S000000397;S000000400;S000000402;S000000415,1,True,True,True,True,False,46.0,62.0,16.0,True,True,False,False,1.9215354674843617e-05,1.914070439796538e-05,-7.46502768782359e-08,False,-0.0056156822592497,1.019046539081828e-06,1.0150876162525835e-06,False,distance_lengthening,True,0.671261117225128,0.6790449577645452,0.0355989431318698,0.0360117429940989,True,0.0166330178639006,-0.0056156822592497,0.9961150716111441
scenario_082,partial_hic_fallback,2.0,0.1,1477168291,2076,scenario_082:2076,2,10,inversion,SynII,SynII_loxPsym_111@0,SynII_loxPsym_204@0,3,11,SynII,SynII_loxPsym_178@0,SynII_loxPsym_212@0,S000000100;S000000110;S000000114;S000000116;S000000122;S000000126;S000000130;S000000131;S000000136;S000000137;S000000146;S000000169;S000000170;S000000172;S000000173;S000000180;S000000188;S000000193;S000000208;S000000215;S000000233;S000000242;S000000253;S000000259;S000000274;S000000283;S000000284;S000000291;S000000292;S000000293;S000000295;S000000306;S000000313;S000000314;S000000325;S000000328;S000000340;S000000344;S000000346;S000000347;S000000356;S000000357;S000000358;S000000359;S000000371;S000000394;S000000396;S000000397;S000000400;S000000402,1,True,True,True,True,False,201.0,201.0,0.0,True,True,False,False,2.601005675871104e-05,2.601005675871104e-05,0.0,False,0.0,1.14949124323593e-06,1.14949124323593e-06,False,no_direct_effect_on_final_pair,True,0.6814942495368734,0.6893931182136521,0.0301180300921841,0.0304671135432376,True,0.0166254136521067,0.0,1.0
scenario_074,partial_hic_fallback,1.5,0.18,2061484420,1756,scenario_074:1756,1,1,inversion,SynII,SynII_loxPsym_15@0,SynII_loxPsym_230@0,4,7,SynII,SynII_loxPsym_74@0,SynII_loxPsym_265@0,S000000100;S000000110;S000000114;S000000116;S000000122;S000000126;S000000130;S000000131;S000000136;S000000137;S000000146;S000000169;S000000170;S000000172;S000000173;S000000180;S000000440;S000000441;S000000447;S000000451;S000000457;S000000458;S000000460;S000000461;S000000469;S000007595,3,True,False,True,True,False,191.0,94.0,-97.0,True,True,False,False,2.094589145306347e-06,2.327092015230714e-06,2.325028699243671e-07,True,0.1518609709494196,1.6662329596111148e-07,1.851187582306582e-07,True,distance_shortening,True,0.6624941017870032,0.6701635215247099,0.0527010039376489,0.0533111016256225,True,0.0166055493681464,0.1518609709494196,1.111001658938876
scenario_033,linear_distance,1.5,0.3,2308636446,7901,scenario_033:7901,4,10,inversion,SynII,SynII_loxPsym_233@0,SynII_loxPsym_261@0,8,16,SynII,SynII_loxPsym_219@0,SynII_loxPsym_254@0,S000007595,4,True,False,True,True,False,35.0,21.0,-14.0,True,True,False,False,7.279928846538984e-06,1.523866298825439e-05,7.958734141715406e-06,True,1.0657400742075225,9.651898730679935e-07,2.020377328598719e-06,True,distance_shortening,True,0.4847147810589715,0.4903225521675882,0.0642646113535724,0.0650081026703994,True,0.0165950420529757,1.0657400742075225,2.093243396945993
scenario_056,partial_hic_fallback,1.0,0.03,3083522482,6919,scenario_056:6919,1,5,inversion,SynII,SynII_loxPsym_56@0,SynII_loxPsym_255@0,2,12,SynII,SynII_loxPsym_4@0,SynII_loxPsym_11@0,S000000193,1,True,True,True,True,False,7.0,7.0,0.0,True,True,False,False,0.0001292044858562,0.0001292044858562,0.0,False,0.0,1.713023079376825e-06,1.713023079376825e-06,False,no_direct_effect_on_final_pair,True,0.6874486242225846,0.6953890984292184,0.0091143535100567,0.0092196301611499,True,0.0165685510051373,0.0,1.0
scenario_085,partial_hic_fallback,2.0,0.18,3604147398,5430,scenario_085:5430,1,3,inversion,SynII,SynII_loxPsym_66@0,SynII_loxPsym_104@0,2,6,SynII,SynII_loxPsym_148@0,SynII_loxPsym_191@0,S000000313;S000000314;S000000325;S000000328;S000000340;S000000344;S000000346;S000000347;S000000356;S000000357;S000000358;S000000359;S000000371,1,True,True,True,True,False,43.0,43.0,0.0,True,True,False,False,1.4205678286585226e-05,1.4205678286585226e-05,0.0,False,0.0,1.1300530907352893e-06,1.1300530907352893e-06,False,no_direct_effect_on_final_pair,True,0.671261117225128,0.6789992760351554,0.0533984146978048,0.0540139805372853,True,0.0165359594576511,0.0,1.0
scenario_077,partial_hic_fallback,1.5,0.3,4122858386,5209,scenario_077:5209,3,12,inversion,SynII,SynII_loxPsym_138@0,SynII_loxPsym_141@0,4,14,SynII,SynII_loxPsym_143@0,SynII_loxPsym_180@0,S000000306;S000000313;S000000314;S000000325;S000000328;S000000340;S000000344;S000000346;S000000347;S000000356;S000000357;S000000358;S000000359,1,True,True,True,True,False,37.0,37.0,0.0,True,True,False,False,1.4712832948788504e-05,1.4712832948788504e-05,0.0,False,0.0,1.950661560801249e-06,1.950661560801249e-06,False,no_direct_effect_on_final_pair,True,0.4270761357416779,0.4319977824610421,0.0566227458998931,0.0572752692517672,True,0.0165306217513353,0.0,1.0
scenario_070,partial_hic_fallback,1.5,0.09,1859482873,1361,scenario_070:1361,1,5,inversion,SynII,SynII_loxPsym_184@0,SynII_loxPsym_198@0,2,9,SynII,SynII_loxPsym_193@0,SynII_loxPsym_202@0,S000000371,1,True,True,True,True,False,9.0,13.0,4.0,False,True,True,False,0.0001169184905139,0.0001127800249025,-4.13846561146527e-06,False,-0.0519915417211968,0.0,4.485791285118114e-06,True,lethal_span_activation,True,0.6624941017870032,0.6701114543654657,0.0263505019688244,0.0266534798573439,True,0.0164934573962394,-0.0519915417211968,0.9646038398779211
scenario_081,partial_hic_fallback,2.0,0.09,3674923251,6088,scenario_081:6088,2,5,inversion,SynII,SynII_loxPsym_73@0,SynII_loxPsym_185@0,3,6,SynII,SynII_loxPsym_13@0,SynII_loxPsym_21@0,S000000172;S000000173;S000000180,1,True,True,True,True,False,8.0,8.0,0.0,True,True,False,False,6.805148602554814e-05,6.805148602554814e-05,0.0,False,0.0,2.7067272171340203e-06,2.7067272171340203e-06,False,no_direct_effect_on_final_pair,True,0.6779512974110012,0.68574133686981,0.0269653072367114,0.0272751536935219,True,0.0164828543657435,0.0,1.0
scenario_078,partial_hic_fallback,2.0,0.03,1713891987,1206,scenario_078:1206,1,3,inversion,SynII,SynII_loxPsym_238@0,SynII_loxPsym_254@0,2,19,SynII,SynII_loxPsym_212@0,SynII_loxPsym_228@0,S000000415,1,True,True,True,True,False,16.0,16.0,0.0,True,True,False,False,4.161938702782604e-05,4.161938702782604e-05,0.0,False,0.0,5.517994987224769e-07,5.517994987224769e-07,False,no_direct_effect_on_final_pair,True,0.671261117225128,0.6789494390619112,0.0088997357829674,0.0090016693393823,True,0.0164300650989237,0.0,1.0
scenario_011,linear_distance,0.5,0.3,3346694520,8507,scenario_011:8507,5,14,inversion,SynVI,SynVI_loxPsym_25@0,SynVI_loxPsym_32@e1l35,6,16,SynII,SynII_loxPsym_184@0,SynII_loxPsym_224@0,S000000325;S000000328;S000000340;S000000344;S000000346;S000000347;S000000356;S000000357;S000000358;S000000359,1,False,True,True,True,False,33.0,33.0,0.0,True,True,False,False,2.210447794131018e-05,2.210447794131018e-05,0.0,False,0.0,2.9306630199484037e-06,2.9306630199484037e-06,False,no_direct_effect_on_final_pair,True,0.7935695284142389,0.8026499906665506,0.1052132910289242,0.1064171998024109,True,0.0164143828874718,0.0,1.0
scenario_086,partial_hic_fallback,2.0,0.2,780218145,6975,scenario_086:6975,2,4,inversion,SynII,SynII_loxPsym_13@0,SynII_loxPsym_27@0,3,15,SynII,SynII_loxPsym_16@0,SynII_loxPsym_217@0,S000000100;S000000110;S000000114;S000000116;S000000122;S000000126;S000000130;S000000131;S000000136;S000000137;S000000146;S000000208;S000000215;S000000233;S000000242;S000000253;S000000259;S000000274;S000000283;S000000284;S000000291;S000000292;S000000293;S000000295;S000000306;S000000313;S000000314;S000000325;S000000328;S000000340;S000000344;S000000346;S000000347;S000000356;S000000357;S000000358;S000000359;S000000371;S000000394;S000000396;S000000397;S000000400;S000000402;S000000415,1,True,True,True,True,False,202.0,194.0,-8.0,True,True,False,False,4.979690924319064e-06,4.980446370921665e-06,7.554466026008502e-10,True,0.0002188482019901,4.4014599157759494e-07,4.4021276415425467e-07,True,distance_shortening,True,0.6697324366426228,0.6773717843172397,0.0591964545386027,0.0598716828425983,True,0.0163630504348236,0.0002188482019901,1.0001517055202989
scenario_072,partial_hic_fallback,1.5,0.12,1352135446,6272,scenario_072:6272,1,7,inversion,SynII,SynII_loxPsym_196@0,SynII_loxPsym_210@0,2,18,SynII,SynII_loxPsym_216@0,SynII_loxPsym_227@0,S000000415,1,True,True,True,True,False,11.0,11.0,0.0,True,True,False,False,0.0001118024354257,0.0001118024354257,0.0,False,0.0,5.929210613564085e-06,5.929210613564085e-06,False,no_direct_effect_on_final_pair,True,0.6624941017870032,0.670046878346628,0.0351340026250993,0.0355345484877067,True,0.0163544238209739,0.0,1.0
scenario_060,partial_hic_fallback,1.0,0.1,655664069,7694,scenario_060:7694,1,8,inversion,SynII,SynII_loxPsym_238@0,SynII_loxPsym_259@0,2,11,SynII,SynII_loxPsym_88@0,SynII_loxPsym_118@0,S000000233;S000000242;S000000253;S000000259,1,True,True,True,True,False,30.0,30.0,0.0,True,True,False,False,2.0218802677886792e-05,2.0218802677886792e-05,0.0,False,0.0,8.935519381041823e-07,8.935519381041823e-07,False,no_direct_effect_on_final_pair,True,0.6874486242225846,0.6952392949769971,0.0303811783668559,0.0307254801073023,True,0.016257726489417,0.0,1.0
scenario_088,partial_hic_fallback,2.0,0.3,2700327069,7010,scenario_088:7010,2,8,inversion,SynII,SynII_loxPsym_203@0,SynII_loxPsym_230@0,6,18,SynIII,SynIII_loxPsym_24@0,SynIII_loxPsym_37@0,S000000510;S000000522,4,False,False,True,True,False,13.0,13.0,0.0,True,True,False,False,1.897315254480951e-06,1.897315254480951e-06,0.0,False,0.0,2.515504626824831e-07,2.515504626824831e-07,False,no_direct_effect_on_final_pair,True,0.6748515678670713,0.6824959718585384,0.0894733881140917,0.0904869009483157,True,0.0162503117431971,0.0,1.0
scenario_064,partial_hic_fallback,1.0,0.2,4261704054,7171,scenario_064:7171,1,4,inversion,SynII,SynII_loxPsym_147@0,SynII_loxPsym_194@0,3,9,SynII,SynII_loxPsym_131@0,SynII_loxPsym_151@0,S000000291;S000000292;S000000293;S000000295;S000000306;S000000325;S000000328;S000000340;S000000344;S000000346;S000000347;S000000356;S000000357;S000000358;S000000359;S000000371,2,True,False,True,True,False,20.0,59.0,39.0,True,True,False,False,3.58944588817084e-05,2.8492641778895077e-05,-7.401817102813327e-06,False,-0.3331717571913618,3.17264714552362e-06,2.518413744755024e-06,False,distance_lengthening,True,0.6874486242225846,0.6952184655399916,0.0607623567337119,0.0614491191378502,True,0.0162145025579496,-0.3331717571913618,0.793789422283637
scenario_063,partial_hic_fallback,1.0,0.18,1937718534,6037,scenario_063:6037,6,19,inversion,SynII,SynII_loxPsym_191@0,SynII_loxPsym_227@0,7,20,SynVI,SynVI_loxPsym_53@0,SynVI_loxPsym_55@0,S000001927,1,False,True,True,True,False,2.0,2.0,0.0,True,True,False,False,7.495050797379721e-05,7.495050797379721e-05,0.0,False,0.0,5.962267445402586e-06,5.962267445402586e-06,False,no_direct_effect_on_final_pair,True,0.6114917944409791,0.6183689712646278,0.0486438013255475,0.049190876570271,True,0.0161347895463375,0.0,1.0
scenario_087,partial_hic_fallback,2.0,0.25,1592633087,9863,scenario_087:9863,3,5,inversion,SynII,SynII_loxPsym_161@0,SynII_loxPsym_205@0,5,15,SynII,SynII_loxPsym_240@0,SynII_loxPsym_250@0,S000000457;S000000458;S000000460;S000000461;S000000469,2,True,False,True,True,False,10.0,10.0,0.0,True,True,False,False,0.0001375433802369,0.0001375433802369,0.0,False,0.0,1.5196517313870772e-05,1.5196517313870772e-05,False,no_direct_effect_on_final_pair,True,0.6728943351327187,0.6804143986783756,0.0743449113773151,0.075175767618278,True,0.0160336954640037,0.0,1.0
scenario_067,partial_hic_fallback,1.5,0.03,3807846787,3599,scenario_067:3599,1,13,inversion,SynII,SynII_loxPsym_165@0,SynII_loxPsym_182@0,2,16,SynII,SynII_loxPsym_6@0,SynII_loxPsym_32@0,S000000169;S000000170;S000000172;S000000173;S000000180;S000000188;S000000193,1,True,True,True,True,False,26.0,26.0,0.0,True,True,False,False,2.378668733813524e-05,2.378668733813524e-05,0.0,False,0.0,3.1536942484702704e-07,3.1536942484702704e-07,False,no_direct_effect_on_final_pair,True,0.6624941017870032,0.669893503657783,0.0087835006562748,0.0088816036446829,True,0.0160241510611813,0.0,1.0
scenario_072,partial_hic_fallback,1.5,0.12,1352135446,707,scenario_072:707,1,7,inversion,SynII,SynII_loxPsym_106@0,SynII_loxPsym_164@0,2,9,SynIII,SynIII_loxPsym_70@0,SynIII_loxPsym_72@0,S000000648,1,False,True,True,True,False,2.0,2.0,0.0,True,True,False,False,6.354966189446194e-05,6.354966189446194e-05,0.0,False,0.0,3.3702247035884493e-06,3.3702247035884493e-06,False,no_direct_effect_on_final_pair,True,0.6624941017870032,0.6698630120776866,0.0351340026250993,0.035524797520931,True,0.0159584823357301,0.0,1.0
scenario_074,partial_hic_fallback,1.5,0.18,2061484420,926,scenario_074:926,1,2,inversion,SynII,SynII_loxPsym_83@0,SynII_loxPsym_123@0,5,18,SynII,SynII_loxPsym_219@0,SynII_loxPsym_258@0,S000000440;S000000441;S000000447;S000000451;S000000457;S000000458;S000000460;S000000461;S000000469;S000007595,4,True,False,True,True,False,39.0,39.0,0.0,True,True,False,False,1.8596799082523417e-05,1.8596799082523417e-05,0.0,False,0.0,1.4793640864607016e-06,1.4793640864607016e-06,False,no_direct_effect_on_final_pair,True,0.6624941017870032,0.6698436436527712,0.0527010039376489,0.0532856555349431,True,0.015916767635788,0.0,1.0
