model_key,model_name,alpha,p_event,seed,endpoint_type,sample_size,unique_endpoints,shannon_entropy,effective_shannon_diversity,inverse_simpson_diversity,sample_size_standardized,original_survivor_depth,rarefied_survivor_depth,rarefaction_replicates,unique_endpoints_mean,unique_endpoints_ci_low,unique_endpoints_ci_high,shannon_entropy_mean,shannon_entropy_ci_low,shannon_entropy_ci_high,effective_shannon_diversity_mean,effective_shannon_diversity_ci_low,effective_shannon_diversity_ci_high,inverse_simpson_diversity_mean,inverse_simpson_diversity_ci_low,inverse_simpson_diversity_ci_high,full_sample_rank,rarefied_rank
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.5,0.3,4122858386,orf_copy_number,1715,1444,6.6711951402720215,789.3384110806671,52.22438253520126,False,1715,1144,100,971.35,958.475,985.0,6.33218493497726,6.266692603604691,6.400103802268123,562.7349361948931,526.7324093698496,601.9075674109313,51.92832143498358,44.49931814495022,60.53855897892278,10.0,6.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,2.0,0.03,1713891987,structural,8402,2722,3.411878567954862,30.322153014157383,2.3729282308378608,False,8402,1144,100,397.09,376.0,430.525,2.740119844671786,2.5955932663980263,2.962267119499955,15.56645594574281,13.404641540494374,19.34177573658774,2.3688507969151806,2.231771447815485,2.593904047227551,85.0,86.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,2.0,0.03,1713891987,orf_copy_number,8402,1079,1.5132572078891586,4.541499336618727,1.4054748084239934,False,8402,1144,100,172.68,156.475,196.52499999999998,1.2297725649665225,1.1133116681520283,1.3974242096899492,3.4305650088618425,3.0444460711157446,4.0448115192827165,1.4023280882109943,1.3527138728945383,1.476140937254618,85.0,86.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,2.0,0.05,3032681791,structural,7391,3607,4.983727918692555,146.01771043378528,4.450053142191429,False,7391,1144,100,596.82,567.0,625.5749999999999,4.060129961000328,3.8632474057599184,4.23644987346094,58.310228235926225,47.62099231505702,69.16354057011428,4.484515640435007,4.006095641705805,4.961868170179113,76.0,75.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,2.0,0.05,3032681791,orf_copy_number,7391,1497,2.4090048836171705,11.12288706883525,1.803694975948864,False,7391,1144,100,282.77,257.425,312.62499999999994,2.0206854838816573,1.841574620502455,2.2459744408034337,7.5762495006818105,6.306569231661707,9.449681445727698,1.816370418718086,1.7064788561371653,1.9692390660078023,76.0,76.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,2.0,0.07,1316201356,structural,6597,4044,6.014730059877028,409.41530638056935,8.057674223812754,False,6597,1144,100,731.94,698.475,758.525,4.9048654048133695,4.703382296976706,5.068886238227543,135.56275484174662,110.32163225646843,159.00067209855874,7.962856193917292,6.794825508189635,9.089665167610946,68.0,68.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,2.0,0.07,1316201356,orf_copy_number,6597,1817,3.1619209722626627,23.61591790725677,2.2963342418155475,False,6597,1144,100,373.54,345.0,402.0,2.6558323795261707,2.462534959527813,2.848985134454517,14.317181486351714,11.73459156885205,17.27084736621277,2.3059704759125323,2.1386974211581524,2.4981294612254974,69.0,67.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,2.0,0.09,3674923251,structural,5881,4185,6.749321650286706,853.4796084661599,15.057264880984771,False,5881,1144,100,841.67,820.0,865.0,5.561888993903909,5.422410113851335,5.699334087649645,261.08573298189435,226.42440779726905,298.67077936289274,14.903904703771678,12.677232523054764,17.486390994393687,58.0,60.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,2.0,0.09,3674923251,orf_copy_number,5881,1974,3.76092502695355,42.9881728110173,2.888088390157498,False,5881,1144,100,449.15,421.95,477.525,3.186721078905499,2.9903471863229174,3.3792736396620113,24.346949922181153,19.892594638053076,29.34946985626327,2.8985348283992964,2.645556700867748,3.1714521688476847,61.0,60.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,2.0,0.1,1477168291,structural,5523,4213,7.088408484778075,1197.9996479110623,22.359569924946506,False,5523,1144,100,895.71,871.95,921.525,5.868679365863256,5.7283195331058545,6.011286493609958,354.636101068859,307.46207019366466,408.0305487634423,22.03411533068407,18.05721393830612,27.146999264886382,51.0,51.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,2.0,0.1,1477168291,orf_copy_number,5523,2027,4.074966326981457,58.84849894838736,3.314489543452008,False,5523,1144,100,489.59,466.95,514.0,3.474447593423372,3.308881118168254,3.6438987427931258,32.42198107674384,27.35798512425065,38.24349712639819,3.3265432594483433,3.0595860153148644,3.6184983375846675,55.0,55.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,2.0,0.12,2079310279,structural,4813,3927,7.325673278180571,1518.7961267959954,34.82820268793196,False,4813,1144,100,946.57,922.0,970.525,6.141836810807665,6.00234508552366,6.271200163616987,466.06913858891346,404.3822794501254,529.1390957027954,34.220272465849746,26.52105786755637,43.3734574745945,45.0,46.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,2.0,0.12,2079310279,orf_copy_number,4813,2081,4.586915253805441,98.19106798154236,4.256736595580079,False,4813,1144,100,557.89,531.95,585.675,3.9278892066715407,3.7755493365469013,4.099081431038407,50.98034076745742,43.621533441512405,60.28507459049769,4.224009377575272,3.8693228675646614,4.6486664378457245,47.0,47.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,2.0,0.15,1585545789,structural,4057,3596,7.666750644123997,2136.129112379793,90.9526648799492,False,4057,1144,100,1022.95,1004.425,1043.0,6.54172471626228,6.454821664985642,6.641175718781131,694.3413773209161,635.7816535929658,766.0002289600875,87.93994240038118,67.04623637210557,120.73479583588163,27.0,38.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,2.0,0.15,1585545789,orf_copy_number,4057,2123,5.187425332431443,179.0070753995655,6.053119466300864,False,4057,1144,100,650.25,628.0,676.525,4.5040349194230584,4.34508802118837,4.671248752479715,90.69752028380123,77.09949091753612,106.83730762200955,6.027077106804273,5.389827656360611,6.783540238728205,39.0,39.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,2.0,0.18,3604147398,structural,3407,3221,7.868606063889029,2613.9194108508086,356.9936644625557,False,3407,1144,100,1086.29,1071.0,1099.0,6.839205985556023,6.777478615656583,6.891336778232763,934.1541646474552,877.8525277212418,983.7155482037862,309.58199130738745,218.77900367769968,418.66154830454263,13.0,26.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,2.0,0.18,3604147398,orf_copy_number,3407,2051,5.694543738823723,297.24114304885893,9.038050033130656,False,3407,1144,100,736.7,716.475,760.05,5.042212312868309,4.918798210555462,5.189236095766937,155.23534409999326,136.83806583350534,179.3413682564667,9.129970068987046,8.198129372087834,10.402610995312576,29.0,28.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,2.0,0.2,780218145,structural,3060,2937,7.842344437738157,2546.1671723366635,570.3947368421054,False,3060,1144,100,1100.57,1092.0,1111.05,6.897997141780219,6.864580143975424,6.941573293607761,990.510569260227,957.7436409391016,1034.3963548303389,444.996721314289,353.90373174689,603.3366274509801,15.0,20.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,2.0,0.2,780218145,orf_copy_number,3060,2020,6.086901554008211,440.0558074610721,13.40798442064266,False,3060,1144,100,801.05,774.95,823.05,5.446629413539521,5.2995836703281665,5.555613361079996,232.5516672838031,200.25441040683452,258.68559492171124,13.592720207321225,11.501371208300407,15.185740865576875,19.0,21.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,2.0,0.25,1592633087,structural,2262,2238,7.688429106003339,2182.942695808897,1787.7861635220129,False,2262,1144,100,1132.63,1128.0,1137.0,7.014878804037129,7.000184225393452,7.0277446226972256,1113.1028698581688,1096.8352047139997,1127.4848367157053,1016.179289030312,924.2485875706212,1090.613333333333,24.0,11.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,2.0,0.25,1592633087,orf_copy_number,2262,1739,6.503869459639967,667.7203576661698,27.1175298382481,False,2262,1144,100,899.06,880.95,920.0,5.971973052961584,5.866016338205396,6.08831007188028,392.8899497086552,352.87446935997764,440.68902769851405,26.657912098487383,22.607269994231505,32.086707142607914,12.0,12.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,2.0,0.3,2700327069,structural,1707,1701,7.434513009236511,1693.432832005454,1666.0085763293307,False,1707,1144,100,1140.4,1138.0,1143.0,7.035969883465606,7.0303793790696485,7.041074376169533,1136.8015506267955,1130.4594014800155,1142.61454525252,1126.0658368517247,1103.4873524451937,1142.0034904013958,36.0,2.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,2.0,0.3,2700327069,orf_copy_number,1707,1448,6.725050819649814,833.0143089662109,60.39691159705668,False,1707,1144,100,978.96,969.0,992.05,6.382494908777755,6.326876343960148,6.4362826833850795,591.6441968156925,559.4069265719351,624.0846458979796,58.994934914514836,50.95201012641269,67.44909737405577,8.0,5.0
